"","survey_series_id","survey_series_desc","survey_id","survey_desc","year","fishing_event_id","latitude","longitude","grouping_code","grouping_desc","grouping_depth_id","fe_end_deployment_time","fe_fishing_ground_comment","fe_begin_retrieval_time","depth_m","fe_bottom_water_temperature","trip_start_date","trip_end_date","hook_code","skate_count","lglsp_hook_count","area_swept_km2","trip_id","species_code","catch_count"
"84",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369556,49.186,-123.3155,330,"SoG Dogfish 111 - 165 m","3",1989-10-13 10:32:00,"Sturgeon Bank",1989-10-13 13:15:00,122,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",231
"85",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369556,49.186,-123.3155,330,"SoG Dogfish 111 - 165 m","3",1989-10-13 10:32:00,"Sturgeon Bank",1989-10-13 13:15:00,122,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",2
"86",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369558,49.199666,-123.3685,332,"SoG Dogfish > 220 m","5",1989-10-13 14:35:00,"Sturgeon Bank",1989-10-13 16:45:00,231,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",254
"87",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369558,49.199666,-123.3685,332,"SoG Dogfish > 220 m","5",1989-10-13 14:35:00,"Sturgeon Bank",1989-10-13 16:45:00,231,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"056",1
"88",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369558,49.199666,-123.3685,332,"SoG Dogfish > 220 m","5",1989-10-13 14:35:00,"Sturgeon Bank",1989-10-13 16:45:00,231,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",2
"89",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369566,49.384,-124.339333,331,"SoG Dogfish 166 - 220 m","4",1989-10-15 10:15:00,"French Creek",1989-10-15 12:24:00,220,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"038",2
"90",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369566,49.384,-124.339333,331,"SoG Dogfish 166 - 220 m","4",1989-10-15 10:15:00,"French Creek",1989-10-15 12:24:00,220,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",151
"91",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369566,49.384,-124.339333,331,"SoG Dogfish 166 - 220 m","4",1989-10-15 10:15:00,"French Creek",1989-10-15 12:24:00,220,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",1
"92",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369527,49.701333,-124.288666,328,"SoG Dogfish 0 - 55 m","1",1986-10-27 16:42:00,"Sinclair Bank",1986-10-27 18:59:00,55,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",153
"93",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369530,49.858666,-124.767166,329,"SoG Dogfish 56 - 110 m","2",1986-10-28 09:28:00,"Grants Reef",1986-10-28 11:58:00,101,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",135
"94",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369530,49.858666,-124.767166,329,"SoG Dogfish 56 - 110 m","2",1986-10-28 09:28:00,"Grants Reef",1986-10-28 11:58:00,101,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"414",1
"95",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369530,49.858666,-124.767166,329,"SoG Dogfish 56 - 110 m","2",1986-10-28 09:28:00,"Grants Reef",1986-10-28 11:58:00,101,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"442",1
"96",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369536,49.49,-124.0425,329,"SoG Dogfish 56 - 110 m","2",1986-10-29 11:23:00,"Epson Point",1986-10-29 13:42:00,99,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",85
"97",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369536,49.49,-124.0425,329,"SoG Dogfish 56 - 110 m","2",1986-10-29 11:23:00,"Epson Point",1986-10-29 13:42:00,99,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"414",1
"98",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369536,49.49,-124.0425,329,"SoG Dogfish 56 - 110 m","2",1986-10-29 11:23:00,"Epson Point",1986-10-29 13:42:00,99,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"442",1
"99",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369470,49.064166,-123.575,331,"SoG Dogfish 166 - 220 m","4",1986-10-16 11:45:00,"Porlier Pass",1986-10-16 14:00:00,201,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"038",1
"100",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369470,49.064166,-123.575,331,"SoG Dogfish 166 - 220 m","4",1986-10-16 11:45:00,"Porlier Pass",1986-10-16 14:00:00,201,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",90
"101",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369470,49.064166,-123.575,331,"SoG Dogfish 166 - 220 m","4",1986-10-16 11:45:00,"Porlier Pass",1986-10-16 14:00:00,201,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"059",3
"102",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369470,49.064166,-123.575,331,"SoG Dogfish 166 - 220 m","4",1986-10-16 11:45:00,"Porlier Pass",1986-10-16 14:00:00,201,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"455",1
"103",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369472,49.0055,-123.5554,328,"SoG Dogfish 0 - 55 m","1",1986-10-16 16:00:00,"Porlier Pass",1986-10-16 18:20:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",2
"104",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369472,49.0055,-123.5554,328,"SoG Dogfish 0 - 55 m","1",1986-10-16 16:00:00,"Porlier Pass",1986-10-16 18:20:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"051",1
"105",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369472,49.0055,-123.5554,328,"SoG Dogfish 0 - 55 m","1",1986-10-16 16:00:00,"Porlier Pass",1986-10-16 18:20:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"066",25
"106",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369472,49.0055,-123.5554,328,"SoG Dogfish 0 - 55 m","1",1986-10-16 16:00:00,"Porlier Pass",1986-10-16 18:20:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"407",2
"107",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369472,49.0055,-123.5554,328,"SoG Dogfish 0 - 55 m","1",1986-10-16 16:00:00,"Porlier Pass",1986-10-16 18:20:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"424",12
"108",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369472,49.0055,-123.5554,328,"SoG Dogfish 0 - 55 m","1",1986-10-16 16:00:00,"Porlier Pass",1986-10-16 18:20:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"467",6
"109",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369472,49.0055,-123.5554,328,"SoG Dogfish 0 - 55 m","1",1986-10-16 16:00:00,"Porlier Pass",1986-10-16 18:20:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"4GA",25
"110",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369474,48.919,-123.381666,328,"SoG Dogfish 0 - 55 m","1",1986-10-17 08:19:00,"Active Pass",1986-10-17 10:53:00,53,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",126
"111",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369474,48.919,-123.381666,328,"SoG Dogfish 0 - 55 m","1",1986-10-17 08:19:00,"Active Pass",1986-10-17 10:53:00,53,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"442",1
"112",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369474,48.919,-123.381666,328,"SoG Dogfish 0 - 55 m","1",1986-10-17 08:19:00,"Active Pass",1986-10-17 10:53:00,53,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"4ZC",3
"113",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369548,49.0105,-123.537833,329,"SoG Dogfish 56 - 110 m","2",1989-10-11 13:20:00,"Porlier Pass",1989-10-11 15:40:00,73,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",175
"114",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369548,49.0105,-123.537833,329,"SoG Dogfish 56 - 110 m","2",1989-10-11 13:20:00,"Porlier Pass",1989-10-11 15:40:00,73,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",3
"115",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369548,49.0105,-123.537833,329,"SoG Dogfish 56 - 110 m","2",1989-10-11 13:20:00,"Porlier Pass",1989-10-11 15:40:00,73,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"222",1
"116",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369548,49.0105,-123.537833,329,"SoG Dogfish 56 - 110 m","2",1989-10-11 13:20:00,"Porlier Pass",1989-10-11 15:40:00,73,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"414",1
"117",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369548,49.0105,-123.537833,329,"SoG Dogfish 56 - 110 m","2",1989-10-11 13:20:00,"Porlier Pass",1989-10-11 15:40:00,73,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"424",1
"118",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369548,49.0105,-123.537833,329,"SoG Dogfish 56 - 110 m","2",1989-10-11 13:20:00,"Porlier Pass",1989-10-11 15:40:00,73,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"442",1
"119",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369550,48.919,-123.3815,329,"SoG Dogfish 56 - 110 m","2",1989-10-12 08:14:00,"Active Pass",1989-10-12 11:05:00,59,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",113
"120",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369550,48.919,-123.3815,329,"SoG Dogfish 56 - 110 m","2",1989-10-12 08:14:00,"Active Pass",1989-10-12 11:05:00,59,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"066",1
"121",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369550,48.919,-123.3815,329,"SoG Dogfish 56 - 110 m","2",1989-10-12 08:14:00,"Active Pass",1989-10-12 11:05:00,59,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"424",4
"122",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369550,48.919,-123.3815,329,"SoG Dogfish 56 - 110 m","2",1989-10-12 08:14:00,"Active Pass",1989-10-12 11:05:00,59,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"4GA",3
"123",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369552,48.933333,-123.355,331,"SoG Dogfish 166 - 220 m","4",1989-10-12 12:06:00,"Active Pass",1989-10-12 14:45:00,187,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"038",2
"124",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369552,48.933333,-123.355,331,"SoG Dogfish 166 - 220 m","4",1989-10-12 12:06:00,"Active Pass",1989-10-12 14:45:00,187,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",181
"125",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369552,48.933333,-123.355,331,"SoG Dogfish 166 - 220 m","4",1989-10-12 12:06:00,"Active Pass",1989-10-12 14:45:00,187,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"056",1
"126",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369552,48.933333,-123.355,331,"SoG Dogfish 166 - 220 m","4",1989-10-12 12:06:00,"Active Pass",1989-10-12 14:45:00,187,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",2
"127",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369553,48.976833,-123.410166,332,"SoG Dogfish > 220 m","5",1989-10-12 13:47:00,"Active Pass",1989-10-12 16:00:00,232,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",107
"128",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369555,49.184666,-123.302,329,"SoG Dogfish 56 - 110 m","2",1989-10-13 08:10:00,"Sturgeon Bank",1989-10-13 10:53:00,73,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",180
"129",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369555,49.184666,-123.302,329,"SoG Dogfish 56 - 110 m","2",1989-10-13 08:10:00,"Sturgeon Bank",1989-10-13 10:53:00,73,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",1
"130",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369557,49.191333,-123.3365,331,"SoG Dogfish 166 - 220 m","4",1989-10-13 12:45:00,"Sturgeon Bank",1989-10-13 15:15:00,173,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",239
"131",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369557,49.191333,-123.3365,331,"SoG Dogfish 166 - 220 m","4",1989-10-13 12:45:00,"Sturgeon Bank",1989-10-13 15:15:00,173,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"056",1
"132",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369564,49.385833,-124.337333,332,"SoG Dogfish > 220 m","5",1989-10-15 07:15:00,"French Creek",1989-10-15 09:20:00,254,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",124
"133",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369564,49.385833,-124.337333,332,"SoG Dogfish > 220 m","5",1989-10-15 07:15:00,"French Creek",1989-10-15 09:20:00,254,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",1
"134",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369526,49.7095,-124.310333,332,"SoG Dogfish > 220 m","5",1986-10-27 14:38:00,"Sinclair Bank",1986-10-27 17:22:00,227,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",57
"135",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369528,49.852833,-124.7425,330,"SoG Dogfish 111 - 165 m","3",1986-10-28 06:42:00,"Grants Reef",1986-10-28 09:02:00,135,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",150
"136",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369528,49.852833,-124.7425,330,"SoG Dogfish 111 - 165 m","3",1986-10-28 06:42:00,"Grants Reef",1986-10-28 09:02:00,135,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"442",2
"137",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369529,49.864,-124.764666,328,"SoG Dogfish 0 - 55 m","1",1986-10-28 07:20:00,"Grants Reef",1986-10-28 10:05:00,49,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",181
"138",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369529,49.864,-124.764666,328,"SoG Dogfish 0 - 55 m","1",1986-10-28 07:20:00,"Grants Reef",1986-10-28 10:05:00,49,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"424",1
"139",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369529,49.864,-124.764666,328,"SoG Dogfish 0 - 55 m","1",1986-10-28 07:20:00,"Grants Reef",1986-10-28 10:05:00,49,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"442",1
"140",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369529,49.864,-124.764666,328,"SoG Dogfish 0 - 55 m","1",1986-10-28 07:20:00,"Grants Reef",1986-10-28 10:05:00,49,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"4GA",2
"141",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369465,49.183333,-123.787333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 11:38:00,"Gabriola Island",1986-10-15 14:18:00,54,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",101
"142",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369465,49.183333,-123.787333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 11:38:00,"Gabriola Island",1986-10-15 14:18:00,54,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"424",4
"143",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369466,49.172666,-123.784333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 12:55:00,"Gabriola Island",1986-10-15 15:55:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",31
"144",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369466,49.172666,-123.784333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 12:55:00,"Gabriola Island",1986-10-15 15:55:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"066",5
"145",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369466,49.172666,-123.784333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 12:55:00,"Gabriola Island",1986-10-15 15:55:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"407",11
"146",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369466,49.172666,-123.784333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 12:55:00,"Gabriola Island",1986-10-15 15:55:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"424",1
"147",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369466,49.172666,-123.784333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 12:55:00,"Gabriola Island",1986-10-15 15:55:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"459",1
"148",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369466,49.172666,-123.784333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 12:55:00,"Gabriola Island",1986-10-15 15:55:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"467",1
"149",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369466,49.172666,-123.784333,328,"SoG Dogfish 0 - 55 m","1",1986-10-15 12:55:00,"Gabriola Island",1986-10-15 15:55:00,9,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"4GA",40
"150",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369467,49.186333,-123.788333,330,"SoG Dogfish 111 - 165 m","3",1986-10-15 15:14:00,"Gabriola Island",1986-10-15 17:14:00,154,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",227
"151",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369468,49.065833,-123.601333,330,"SoG Dogfish 111 - 165 m","3",1986-10-16 07:53:00,"Porlier Pass",1986-10-16 10:38:00,121,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",133
"152",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369468,49.065833,-123.601333,330,"SoG Dogfish 111 - 165 m","3",1986-10-16 07:53:00,"Porlier Pass",1986-10-16 10:38:00,121,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"051",6
"153",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369468,49.065833,-123.601333,330,"SoG Dogfish 111 - 165 m","3",1986-10-16 07:53:00,"Porlier Pass",1986-10-16 10:38:00,121,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"066",4
"154",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369468,49.065833,-123.601333,330,"SoG Dogfish 111 - 165 m","3",1986-10-16 07:53:00,"Porlier Pass",1986-10-16 10:38:00,121,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"222",1
"155",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369468,49.065833,-123.601333,330,"SoG Dogfish 111 - 165 m","3",1986-10-16 07:53:00,"Porlier Pass",1986-10-16 10:38:00,121,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"442",2
"156",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369480,49.182,-123.313166,330,"SoG Dogfish 111 - 165 m","3",1986-10-18 11:23:00,"Sturgeon Bank",1986-10-18 13:43:00,115,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",175
"157",76,"Strait of Georgia Dogfish Longline",498,"1986 Strait of Georgia Dogfish Longline Survey",1986,3369481,49.203166,-123.346166,331,"SoG Dogfish 166 - 220 m","4",1986-10-18 12:17:00,"Sturgeon Bank",1986-10-18 15:05:00,188,NA,1986-10-15,1986-10-30,3,NA,500,0.0111483648,75250,"044",185
"158",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369542,49.185,-123.783333,328,"SoG Dogfish 0 - 55 m","1",1989-10-10 11:42:00,"Gabriola Island",1989-10-10 13:59:00,55,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",186
"159",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369542,49.185,-123.783333,328,"SoG Dogfish 0 - 55 m","1",1989-10-10 11:42:00,"Gabriola Island",1989-10-10 13:59:00,55,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"056",1
"160",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369542,49.185,-123.783333,328,"SoG Dogfish 0 - 55 m","1",1989-10-10 11:42:00,"Gabriola Island",1989-10-10 13:59:00,55,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",4
"161",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369549,48.908833,-123.355,328,"SoG Dogfish 0 - 55 m","1",1989-10-12 07:15:00,"Active Pass",1989-10-12 09:45:00,27,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",2
"162",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369549,48.908833,-123.355,328,"SoG Dogfish 0 - 55 m","1",1989-10-12 07:15:00,"Active Pass",1989-10-12 09:45:00,27,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"056",1
"163",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369549,48.908833,-123.355,328,"SoG Dogfish 0 - 55 m","1",1989-10-12 07:15:00,"Active Pass",1989-10-12 09:45:00,27,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"066",7
"164",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369549,48.908833,-123.355,328,"SoG Dogfish 0 - 55 m","1",1989-10-12 07:15:00,"Active Pass",1989-10-12 09:45:00,27,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"424",8
"165",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369549,48.908833,-123.355,328,"SoG Dogfish 0 - 55 m","1",1989-10-12 07:15:00,"Active Pass",1989-10-12 09:45:00,27,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"4GA",20
"166",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369562,49.3385,-123.723833,328,"SoG Dogfish 0 - 55 m","1",1989-10-14 14:25:00,"Halibut Banks",1989-10-14 16:35:00,37,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"044",212
"167",76,"Strait of Georgia Dogfish Longline",499,"1989 Strait of Georgia Dogfish Longline Survey",1989,3369562,49.3385,-123.723833,328,"SoG Dogfish 0 - 55 m","1",1989-10-14 14:25:00,"Halibut Banks",1989-10-14 16:35:00,37,NA,1989-10-10,1989-10-26,3,NA,500,0.0111483648,75251,"059",1
